Phi[deg],Theta[deg],mag(rERHCP)[mV],ang_deg(rERHCP)[deg]
152,-144,764.644,-162.47
153,-144,800.018,-147.799
154,-144,857.557,-128.902
155,-144,948.512,-110.41
156,-144,1038.48,-94.9693
157,-144,1076.83,-82.6218
158,-144,1026.08,-72.4159
159,-144,870.911,-63.2447
160,-144,616.644,-53.3791
161,-144,289.422,-34.6385
162,-144,182.724,84.1434
163,-144,584.736,116.951
164,-144,1024.97,124.683
165,-144,1462.01,128.372
166,-144,1882.03,130.173
167,-144,2278.21,130.686
168,-144,2647.63,130.209
169,-144,2988.37,128.97
170,-144,3296.93,127.164
171,-144,3566.4,124.956
172,-144,3786.24,122.459
173,-144,3943.63,119.726
174,-144,4025.91,116.749
175,-144,4023.57,113.457
176,-144,3932.79,109.725
177,-144,3757.43,105.374
178,-144,3509.89,100.167
179,-144,3211.11,93.8142
180,-144,2889.21,85.9992
-180,-143,2923.73,112.427
-179,-143,2563.72,102.767
-178,-143,2267.37,90.954
-177,-143,2060.41,77.5931
-176,-143,1942.16,64.0344
-175,-143,1883.96,51.7488
-174,-143,1843.88,41.6062
-173,-143,1784.7,33.8294
-172,-143,1682.71,28.3955
-171,-143,1528.73,25.4165
-170,-143,1327.45,25.435
-169,-143,1098.86,29.7827
-168,-143,885.022,40.9142
-167,-143,756.292,60.6967
-166,-143,769.896,83.6037
-165,-143,883.319,100.158
-164,-143,998.116,109.149
-163,-143,1040.54,112.981
-162,-143,971.72,112.857
-161,-143,786.056,107.633
-160,-143,528.987,90.0805
-159,-143,401.389,40.4709
-158,-143,636.288,-1.73553
-157,-143,976.138,-16.0083
-156,-143,1245.76,-21.2977
-155,-143,1377.51,-23.2817
-154,-143,1350.73,-23.427
-153,-143,1185.31,-21.7014
-152,-143,938.018,-16.5957
-151,-143,699.835,-4.07853
-150,-143,595.978,19.0821
-149,-143,700.967,40.0277
-148,-143,943.374,48.6703
-147,-143,1239.07,50.689
-146,-143,1526.11,51.1897
-145,-143,1745.88,52.3452
-144,-143,1856.88,54.8787
-143,-143,1853.72,58.8313
-142,-143,1768.81,63.6282
-141,-143,1652.01,67.8334
-140,-143,1544.53,69.2723
-139,-143,1471.14,66.148
-138,-143,1442.56,58.5625
-137,-143,1437.84,48.5031
-136,-143,1394.59,37.5977
-135,-143,1251.18,25.2795
-134,-143,1009.06,8.42599
-133,-143,765.461,-18.2807
-132,-143,653.063,-54.2618
-131,-143,631.861,-86.3257
-130,-143,553.844,-114.823
-129,-143,447.182,-155.311
-128,-143,524.622,156.807
-127,-143,725.32,131.705
-126,-143,839.137,121.355
-125,-143,802.262,117.676
-124,-143,667.351,118.273
-123,-143,545.97,122.212
-122,-143,539.182,126.114
-121,-143,684.167,126.512
-120,-143,949.296,125.68
-119,-143,1256.48,125.844
-118,-143,1525.29,127.162
-117,-143,1714.44,128.994
-116,-143,1831.07,130.302
-115,-143,1909.19,129.898
-114,-143,1980.23,127.09
-113,-143,2051.52,122.312
-112,-143,2095,116.94
-111,-143,2058.14,112.576
-110,-143,1903.85,110.843
-109,-143,1659.39,113.882
-108,-143,1446.02,123.948
-107,-143,1426.39,138.246
-106,-143,1615.9,147.276
-105,-143,1865.74,147.537
-104,-143,2041.41,141.699
-103,-143,2067.19,132.732
-102,-143,1901.57,122.806
-101,-143,1532.61,113.794
-100,-143,997.787,109.094
-99,-143,442.275,127.607
-98,-143,500.471,-158.883
-97,-143,955.196,-149.964
-96,-143,1281.2,-158.154
-95,-143,1414.98,-169.923
-94,-143,1351.42,178.579
-93,-143,1101.63,171.106
-92,-143,734.788,176.859
-91,-143,576.191,-142.873
-90,-143,948.855,-115.028
-89,-143,1431.64,-114.511
-88,-143,1790.53,-122.094
-87,-143,1952.67,-132.014
-86,-143,1902.67,-141.617
-85,-143,1662.12,-148.221
-84,-143,1309.32,-147.164
-83,-143,1050.02,-130.935
-82,-143,1173.57,-107.5
-81,-143,1593.7,-98.2954
-80,-143,2036,-99.9574
-79,-143,2353.87,-105.788
-78,-143,2483.75,-112.432
-77,-143,2414.5,-117.948
-76,-143,2189.97,-120.745
-75,-143,1912.21,-119.281
-74,-143,1717.45,-113.141
-73,-143,1698.98,-105.364
-72,-143,1828.86,-100.371
-71,-143,1999,-98.9064
-70,-143,2106.37,-99.0502
-69,-143,2092.11,-98.8931
-68,-143,1960.55,-97.2985
-67,-143,1777.15,-94.0771
-66,-143,1630.37,-90.4144
-65,-143,1577.05,-88.5538
-64,-143,1617.34,-89.5619
-63,-143,1699.57,-92.0359
-62,-143,1733.95,-93.8082
-61,-143,1634.79,-93.3604
-60,-143,1378.73,-89.2775
-59,-143,1038.91,-78.7485
-58,-143,778.203,-57.717
-57,-143,739.139,-33.5044
-56,-143,855.407,-23.0641
-55,-143,1024.11,-24.6546
-54,-143,1215.88,-29.6742
-53,-143,1384.56,-32.7078
-52,-143,1470.84,-31.9441
-51,-143,1459.39,-27.0744
-50,-143,1401.12,-18.3874
-49,-143,1382.07,-7.68329
-48,-143,1459.49,1.34868
-47,-143,1631.34,6.03794
-46,-143,1862.08,6.76375
-45,-143,2100.7,5.27171
-44,-143,2285.4,2.78249
-43,-143,2364.36,-0.473236
-42,-143,2324.78,-4.96917
-41,-143,2207.96,-11.392
-40,-143,2095.16,-19.8296
-39,-143,2059.65,-28.8242
-38,-143,2113.96,-35.8896
-37,-143,2212,-39.6129
-36,-143,2296.37,-40.3688
-35,-143,2328.61,-39.4086
-34,-143,2292.81,-38.0404
-33,-143,2192.69,-37.275
-32,-143,2048.85,-37.6533
-31,-143,1891.4,-39.0709
-30,-143,1746.6,-40.6527
-29,-143,1626.18,-40.9588
-28,-143,1531.21,-38.6256
-27,-143,1466.32,-33.1046
-26,-143,1443.9,-25.1678
-25,-143,1470.07,-16.808
-24,-143,1531.19,-10.1928
-23,-143,1602.31,-6.58872
-22,-143,1666.83,-6.22986
-21,-143,1725.75,-8.62508
-20,-143,1790.37,-12.7463
-19,-143,1866.61,-17.259
-18,-143,1945.07,-20.9568
-17,-143,2004.66,-23.1068
-16,-143,2024.35,-23.4545
-15,-143,1992.77,-22.0366
-14,-143,1911.36,-19.0321
-13,-143,1791.85,-14.7226
-12,-143,1650.6,-9.53511
-11,-143,1502.48,-4.10707
-10,-143,1357.09,0.691755
-9,-143,1219.25,3.8101
-8,-143,1093.88,4.12716
-7,-143,992.374,0.690141
-6,-143,935.108,-6.6447
-5,-143,942.752,-16.2785
-4,-143,1018.28,-25.2918
-3,-143,1141.37,-31.6158
-2,-143,1282.03,-34.8841
-1,-143,1413.85,-35.5439
0,-143,1518.61,-34.0812
1,-143,1586.77,-30.7817
2,-143,1617.19,-25.7306
3,-143,1616.82,-18.8839
4,-143,1599.76,-10.1843
5,-143,1584.85,0.264232
6,-143,1590.31,12.0156
7,-143,1626.12,24.272
8,-143,1688.03,36.1719
9,-143,1757.95,47.1694
10,-143,1810.04,57.1805
11,-143,1818.17,66.4885
12,-143,1762.15,75.6161
13,-143,1632.48,85.2987
14,-143,1434.57,96.6051
15,-143,1193.21,111.23
16,-143,957.988,131.764
17,-143,802.405,160.179
18,-143,778.395,-167.762
19,-143,843.766,-139.95
20,-143,914.343,-117.181
21,-143,948.652,-96.2257
22,-143,956.04,-74.6422
23,-143,969.561,-52.3217
24,-143,1002.5,-31.4505
25,-143,1023.5,-14.1944
26,-143,980.333,-1.06611
27,-143,839.102,8.11957
28,-143,606.617,12.1179
29,-143,346.136,1.54686
30,-143,269.545,-48.4475
31,-143,478.788,-69.6804
32,-143,752.112,-62.8106
33,-143,1064.41,-49.5504
34,-143,1412.85,-36.8156
35,-143,1741.02,-26.8555
36,-143,1960.25,-19.8693
37,-143,2000.15,-15.646
38,-143,1849.29,-14.3914
39,-143,1572.9,-17.1743
40,-143,1304.13,-25.6497
41,-143,1191.07,-38.4143
42,-143,1277.15,-47.7391
43,-143,1475.77,-49.313
44,-143,1681.13,-45.621
45,-143,1802.58,-39.7103
46,-143,1771.12,-32.9593
47,-143,1570,-25.4733
48,-143,1252.23,-16.8966
49,-143,914.299,-7.87243
50,-143,635.266,-3.54555
51,-143,466.771,-16.9938
52,-143,512.942,-47.4007
53,-143,723.823,-66.4396
54,-143,898.89,-76.49
55,-143,926.296,-85.4483
56,-143,811.634,-97.4151
57,-143,656.492,-113.964
58,-143,561.015,-127.988
59,-143,543.053,-123.868
60,-143,683.844,-102.437
61,-143,1034.52,-85.7679
62,-143,1443.14,-77.2787
63,-143,1744.04,-71.6993
64,-143,1865.35,-65.8131
65,-143,1849.16,-58.0357
66,-143,1807.26,-48.6496
67,-143,1824.11,-40.202
68,-143,1898.6,-35.1467
69,-143,1986.84,-33.2473
70,-143,2057.63,-32.3472
71,-143,2108.68,-30.3533
72,-143,2165,-26.6226
73,-143,2253.3,-22.3656
74,-143,2364.88,-19.5278
75,-143,2461.58,-19.019
76,-143,2518.03,-20.1053
77,-143,2542.26,-20.9106
78,-143,2568.77,-19.4422
79,-143,2645.92,-15.0111
80,-143,2798.57,-9.06982
81,-143,2974.37,-3.96977
82,-143,3060.82,-0.985051
83,-143,2976.05,-0.0459542
84,-143,2736.35,-0.38237
85,-143,2449.06,-0.847029
86,-143,2247.86,-0.261223
87,-143,2215.01,1.52232
88,-143,2328.9,3.16966
89,-143,2473.48,3.43375
90,-143,2516.31,2.09862
91,-143,2396.31,-0.539714
92,-143,2160.45,-4.01443
93,-143,1930.38,-7.45808
94,-143,1824.25,-9.55909
95,-143,1886.93,-9.78281
96,-143,2064.78,-9.20989
97,-143,2234.05,-9.10909
98,-143,2275.07,-10.006
99,-143,2144.41,-12.0819
100,-143,1896.44,-15.5606
101,-143,1644.61,-20.5807
102,-143,1489.62,-26.5495
103,-143,1460.95,-32.0807
104,-143,1512.9,-36.5432
105,-143,1570.13,-40.7225
106,-143,1581.24,-45.7877
107,-143,1547.75,-52.4715
108,-143,1512.39,-60.6028
109,-143,1515.27,-68.9837
110,-143,1558.25,-76.3801
111,-143,1610.37,-82.7113
112,-143,1638.66,-88.7832
113,-143,1632.81,-95.2199
114,-143,1607.26,-101.737
115,-143,1581.99,-107.222
116,-143,1565.03,-110.806
117,-143,1552.35,-113.133
118,-143,1534.49,-116.56
119,-143,1514.53,-124.056
120,-143,1542.53,-137.017
121,-143,1695.82,-152.44
122,-143,1966.06,-164.769
123,-143,2236.47,-171.718
124,-143,2391.44,-174.056
125,-143,2391.35,-173.206
126,-143,2270.92,-170.772
127,-143,2096.73,-168.836
128,-143,1930.99,-169.724
129,-143,1827.66,-174.695
130,-143,1825.69,177.632
131,-143,1913.11,170.576
132,-143,2028.45,166.427
133,-143,2117.22,165.463
134,-143,2167.52,166.952
135,-143,2199.19,169.905
136,-143,2233.61,173.47
137,-143,2272.22,177.291
138,-143,2294.33,-178.333
139,-143,2270.36,-172.675
140,-143,2181.56,-164.929
141,-143,2033.9,-154.542
142,-143,1852.57,-141.568
143,-143,1655.62,-126.89
144,-143,1431.62,-111.768
145,-143,1151.27,-96.7061
146,-143,804.549,-80.0573
147,-143,437.023,-52.9182
148,-143,267.341,20.3464
149,-143,465.723,72.0818
150,-143,644.276,89.8661
151,-143,693.739,99.5847
152,-143,616.693,105.603
153,-143,455.281,107.214
154,-143,278.247,97.3531
155,-143,199.074,61.0796
156,-143,268.999,36.7967
157,-143,366.593,40.5399
158,-143,459.986,56.327
159,-143,573.632,76.7222
160,-143,732.708,96.7664
161,-143,943.601,113.774
162,-143,1198.46,127.181
163,-143,1484.76,137.294
164,-143,1790.16,144.547
165,-143,2104.7,149.331
166,-143,2422.01,152.01
167,-143,2739.3,152.959
168,-143,3055.4,152.58
169,-143,3367.33,151.274
170,-143,3667.02,149.4
171,-143,3939.86,147.23
172,-143,4165.97,144.927
173,-143,4323.59,142.546
174,-143,4393.32,140.051
175,-143,4362.03,137.337
176,-143,4225.74,134.235
177,-143,3991.19,130.522
178,-143,3676.06,125.903
179,-143,3308.19,120.013
180,-143,2923.73,112.427
-180,-142,2523.67,137.542
-179,-142,2170.37,126.74
-178,-142,1924.66,113.347
-177,-142,1805.82,99.0575
-176,-142,1786.86,86.3277
-175,-142,1811.67,76.6347
-174,-142,1828.99,70.0908
-173,-142,1809.68,66.2357
-172,-142,1746.91,64.637
-171,-142,1650.97,65.0676
-170,-142,1543.62,67.451
-169,-142,1452.32,71.6476
-168,-142,1402.77,77.1323
-167,-142,1409.76,82.8431
-166,-142,1470.25,87.5598
-165,-142,1563.81,90.5068
-164,-142,1659.12,91.4837
-163,-142,1721.47,90.5285
-162,-142,1720.45,87.5284
-161,-142,1640.11,81.9248
-160,-142,1492.77,72.4777
-159,-142,1334.7,57.4423
-158,-142,1263.48,36.8192
-157,-142,1342.49,15.8862
-156,-142,1511.72,0.475423
-155,-142,1647.36,-8.85376
-154,-142,1654.6,-13.6948
-153,-142,1495.88,-14.9785
-152,-142,1193.88,-12.0321
-151,-142,835.167,-0.709521
-150,-142,599.38,28.5104
-149,-142,677.841,61.9236
-148,-142,929.732,73.7204
-147,-142,1201.34,72.9174
-146,-142,1460.6,68.039
-145,-142,1684,63.3411
-144,-142,1826.99,60.7867
-143,-142,1852.77,61.0478
-142,-142,1766.15,64.1472
-141,-142,1617.53,69.3961
-140,-142,1469.87,74.743
-139,-142,1357.43,76.815
-138,-142,1285.05,72.8758
-137,-142,1250.45,63.0299
-136,-142,1227.1,49.7669
-135,-142,1152.06,34.4984
-134,-142,987.55,14.781
-133,-142,810.974,-15.5666
-132,-142,800.638,-54.6764
-131,-142,931.969,-85.3107
-130,-142,993.545,-107.283
-129,-142,912.132,-130.314
-128,-142,821.684,-162.534
-127,-142,918.15,163.881
-126,-142,1122.39,143.832
-125,-142,1250.32,134.638
-124,-142,1248.5,130.927
-123,-142,1170.23,129.289
-122,-142,1104.73,127.138
-121,-142,1119.43,123.478
-120,-142,1226.43,120.017
-119,-142,1382.13,118.987
-118,-142,1531.7,121.055
-117,-142,1658.72,125.538
-116,-142,1787.89,130.591
-115,-142,1941.8,133.651
-114,-142,2108.11,132.922
-113,-142,2250.44,128.346
-112,-142,2325.42,121.189
-111,-142,2285.44,113.216
-110,-142,2089.63,106.329
-109,-142,1736.6,103.074
-108,-142,1315.28,108.428
-107,-142,1070.43,128.704
-106,-142,1226.34,149.741
-105,-142,1570.61,154.271
-104,-142,1846.98,147.802
-103,-142,1959.08,136.022
-102,-142,1876.04,121.888
-101,-142,1582.73,106.96
-100,-142,1091.88,91.5586
-99,-142,474.589,73.2708
-98,-142,163.342,-95.4436
-97,-142,664.132,-126.909
-96,-142,986.04,-146.813
-95,-142,1118.89,-167.058
-94,-142,1076.55,172.904
-93,-142,852.981,154.43
-92,-142,447.15,139.037
-91,-142,96.8176,-79.4533
-90,-142,655.497,-79.1886
-89,-142,1125.34,-93.7664
-88,-142,1420.89,-109.538
-87,-142,1510.5,-125.609
-86,-142,1394.62,-140.77
-85,-142,1090.18,-152.575
-84,-142,655.45,-152.594
-83,-142,417.395,-102.807
-82,-142,851.706,-70.4126
-81,-142,1400.31,-73.598
-80,-142,1839.89,-83.4583
-79,-142,2097.7,-94.4891
-78,-142,2145.97,-104.63
-77,-142,1998.68,-112.192
-76,-142,1724.07,-114.9
-75,-142,1459.74,-109.891
-74,-142,1383.61,-98.0678
-73,-142,1550.58,-88.4941
-72,-142,1827.26,-86.103
-71,-142,2065.38,-88.2692
-70,-142,2176.13,-91.7363
-69,-142,2129.93,-94.4036
-68,-142,1962.11,-95.0078
-67,-142,1764.81,-93.0834
-66,-142,1642.34,-89.6678
-65,-142,1646.25,-87.2726
-64,-142,1748.37,-87.3484
-63,-142,1864.85,-88.9543
-62,-142,1894.09,-90.4565
-61,-142,1764.8,-90.7209
-60,-142,1480.38,-88.8743
-59,-142,1127.77,-83.6281
-58,-142,841.189,-73.408
-57,-142,728.35,-60.6242
-56,-142,793.07,-53.0687
-55,-142,962.399,-50.9414
-54,-142,1143.44,-49.1217
-53,-142,1249.84,-44.6609
-52,-142,1249.03,-36.1443
-51,-142,1191.56,-22.7715
-50,-142,1181.68,-6.32009
-49,-142,1281.87,7.41315
-48,-142,1467.76,14.267
-47,-142,1694.41,15.1028
-46,-142,1927.25,12.7176
-45,-142,2122.43,9.26599
-44,-142,2230.39,5.53761
-43,-142,2226.9,1.26241
-42,-142,2137.49,-4.28136
-41,-142,2033,-11.4734
-40,-142,1990.38,-19.3751
-39,-142,2039,-25.8069
-38,-142,2146.39,-29.2216
-37,-142,2254.43,-29.8156
-36,-142,2313.49,-28.7977
-35,-142,2294.87,-27.4696
-34,-142,2195.08,-26.8154
-33,-142,2036,-27.3406
-32,-142,1855.68,-28.8861
-31,-142,1689.75,-30.4487
-30,-142,1556.49,-30.4046
-29,-142,1460.29,-27.3726
-28,-142,1405.05,-21.2369
-27,-142,1392.85,-13.577
-26,-142,1408.82,-6.94024
-25,-142,1422.45,-3.51045
-24,-142,1413.04,-4.59774
-23,-142,1394.14,-10.7313
-22,-142,1412.58,-21.0718
-21,-142,1509.41,-32.6965
-20,-142,1673.57,-42.2765
-19,-142,1848.43,-48.4445
-18,-142,1973.54,-51.4814
-17,-142,2010.69,-52.0664
-16,-142,1949.44,-50.726
-15,-142,1803.03,-47.769
-14,-142,1600.31,-43.374
-13,-142,1376.47,-37.7479
-12,-142,1163.77,-31.3752
-11,-142,984.381,-25.3231
-10,-142,848.58,-21.3526
-9,-142,761.196,-21.4206
-8,-142,731.956,-26.3308
-7,-142,774.719,-34.2549
-6,-142,890.962,-41.7212
-5,-142,1062.32,-46.6747
-4,-142,1261.62,-49.0538
-3,-142,1463.22,-49.4991
-2,-142,1646.46,-48.5903
-1,-142,1796.17,-46.6939
0,-142,1902.69,-43.9931
1,-142,1961.83,-40.5353
2,-142,1974.8,-36.2621
3,-142,1948.1,-31.0319
4,-142,1893.27,-24.6486
5,-142,1826.32,-16.9233
6,-142,1766.01,-7.79152
7,-142,1730.26,2.53216
8,-142,1730.29,13.4816
9,-142,1764.79,24.3011
10,-142,1818.35,34.383
11,-142,1865.2,43.4974
12,-142,1875.68,51.7855
13,-142,1822.48,59.6529
14,-142,1686.26,67.7312
15,-142,1461.23,77.0277
16,-142,1162.45,89.4931
17,-142,840.489,109.692
18,-142,620.567,146.316
19,-142,666.499,-168.814
20,-142,877.538,-139.613
21,-142,1064.73,-121.04
22,-142,1151.58,-105.457
23,-142,1134.54,-88.8923
24,-142,1060.41,-68.9824
25,-142,1000.09,-45.6052
26,-142,988.918,-22.2265
27,-142,986.065,-2.73833
28,-142,922.881,12.0745
29,-142,766.421,22.8277
30,-142,537.358,28.1495
31,-142,314.199,16.3436
32,-142,311.041,-27.0094
33,-142,579.526,-39.3146
34,-142,961.345,-33.5049
35,-142,1394.98,-25.4767
36,-142,1796.6,-18.7778
37,-142,2063.79,-14.0042
38,-142,2122.32,-11.2693
39,-142,1966.19,-11.0062
40,-142,1672.9,-14.3866
41,-142,1387.77,-23.0108
42,-142,1261.42,-35.4866
43,-142,1329.33,-44.7243
44,-142,1492.09,-46.8035
45,-142,1626.95,-43.8537
46,-142,1634.61,-38.3533
47,-142,1461.46,-30.9242
48,-142,1134.35,-20.1438
49,-142,770.595,-2.22335
50,-142,517.732,25.0134
51,-142,370.837,46.8208
52,-142,191.532,33.5633
53,-142,261.613,-53.7018
54,-142,579.64,-73.1676
55,-142,805.913,-80.2647
56,-142,855.547,-86.8178
57,-142,756.497,-94.1601
58,-142,608.015,-99.4394
59,-142,522.985,-93.535
60,-142,625.534,-75.559
61,-142,942.628,-62.9555
62,-142,1339.8,-56.8835
63,-142,1674.13,-52.1641
64,-142,1877.96,-46.1527
65,-142,1981.45,-38.228
66,-142,2062.35,-29.8102
67,-142,2157.74,-23.4565
68,-142,2245.41,-20.4453
69,-142,2299.71,-19.783
70,-142,2326.2,-19.1653
71,-142,2359.93,-16.5575
72,-142,2449.25,-11.799
73,-142,2608.08,-6.91984
74,-142,2776.84,-4.1582
75,-142,2868.88,-4.14544
76,-142,2850.68,-5.95239
77,-142,2765.58,-7.58889
78,-142,2702.48,-6.68199
79,-142,2754.22,-2.21969
80,-142,2954.46,3.97595
81,-142,3207.39,9.13966
82,-142,3332.24,12.2313
83,-142,3202.15,13.7165
84,-142,2838.52,14.5163
85,-142,2401.69,15.5528
86,-142,2094.91,17.2181
87,-142,2038.94,18.5341
88,-142,2197.41,18.183
89,-142,2407.49,16.3753
90,-142,2485.26,14.0346
91,-142,2338.47,11.7973
92,-142,2023.27,10.0213
93,-142,1708.03,8.87022
94,-142,1565.75,7.99842
95,-142,1663.64,6.59131
96,-142,1921.93,4.51984
97,-142,2165.36,2.27535
98,-142,2231.92,0.125931
99,-142,2070.51,-2.0104
100,-142,1766.87,-4.55349
101,-142,1485.09,-8.24727
102,-142,1365.79,-13.3657
103,-142,1443.3,-18.6209
104,-142,1633.27,-22.8717
105,-142,1799.52,-26.5563
106,-142,1844.52,-30.6418
107,-142,1763.46,-35.9483
108,-142,1633.43,-42.7795
109,-142,1547.32,-50.2283
110,-142,1542.3,-56.4157
111,-142,1584.93,-60.4683
112,-142,1612.23,-63.2406
113,-142,1579.5,-66.1191
114,-142,1487.18,-70.1607
115,-142,1374.69,-75.8934
116,-142,1286.1,-83.3316
117,-142,1238.47,-92.4783
118,-142,1226.18,-104.138
119,-142,1260.68,-119.356
120,-142,1390.72,-136.65
121,-142,1637.5,-151.305
122,-142,1930,-160.161
123,-142,2160.18,-163.367
124,-142,2265.86,-162.274
125,-142,2253.64,-158.603
126,-142,2165.58,-154.69
127,-142,2039.88,-153.353
128,-142,1917.07,-156.86
129,-142,1862.68,-165.218
130,-142,1924.23,-175.005
131,-142,2063.96,177.981
132,-142,2197.7,175.223
133,-142,2275.95,176.038
134,-142,2300.68,179.106
135,-142,2294.87,-176.87
136,-142,2272.46,-172.701
137,-142,2229.69,-168.368
138,-142,2152.61,-163.079
139,-142,2030.95,-155.724
140,-142,1870.3,-145.417
141,-142,1688.71,-132.017
142,-142,1492.33,-116.294
143,-142,1256.64,-99.0277
144,-142,950.179,-78.7079
145,-142,608.248,-45.6288
146,-142,517.718,19.3063
147,-142,866.929,63.6802
148,-142,1287.63,82.9262
149,-142,1608.25,94.2846
150,-142,1778.8,102.359
151,-142,1805.04,108.379
152,-142,1728.14,112.486
153,-142,1606.8,114.403
154,-142,1500.02,114.035
155,-142,1449.97,112.187
156,-142,1466.65,110.645
157,-142,1527.39,111.093
158,-142,1596.64,114.282
159,-142,1648.93,120.266
160,-142,1681.46,128.823
161,-142,1714.34,139.443
162,-142,1778.59,151.029
163,-142,1896.44,161.938
164,-142,2068.69,170.647
165,-142,2280.62,176.398
166,-142,2517.01,179.218
167,-142,2770.69,179.6
168,-142,3040.73,178.244
169,-142,3324.67,175.878
170,-142,3611.42,173.115
171,-142,3879.4,170.366
172,-142,4099.93,167.823
173,-142,4243.52,165.507
174,-142,4286.01,163.319
175,-142,4213.18,161.082
176,-142,4023.39,158.556
177,-142,3728.5,155.425
178,-142,3353.64,151.268
179,-142,2936.11,145.532
180,-142,2523.67,137.542
-180,-141,1736.37,154.86
-179,-141,1442.71,140.307
-178,-141,1322.47,122.199
-177,-141,1373.51,106.132
-176,-141,1517.31,95.9814
-175,-141,1674.65,91.4124
-174,-141,1802.82,90.8878
-173,-141,1889,93.1917
-172,-141,1938.16,97.466
-171,-141,1963.67,102.971
-170,-141,1979.45,108.911
-169,-141,1994.1,114.4
-168,-141,2008.96,118.556
-167,-141,2021.33,120.642
-166,-141,2030.61,120.174
-165,-141,2042.76,117.014
-164,-141,2068.28,111.451
-163,-141,2112.83,104.169
-162,-141,2167.07,95.9551
-161,-141,2206.16,87.2676
-160,-141,2202.3,78.0069
-159,-141,2143.5,67.5908
-158,-141,2047.9,55.3029
-157,-141,1960.97,41.01
-156,-141,1922.92,26.0192
-155,-141,1921.37,12.7392
-154,-141,1885.67,2.98771
-153,-141,1735.52,-2.5665
-152,-141,1433.39,-3.17409
-151,-141,1018.92,4.63662
-150,-141,669.438,33.0329
-149,-141,725.374,77.1056
-148,-141,1050,95.198
-147,-141,1339.51,96.7973
-146,-141,1530.26,91.3142
-145,-141,1647.59,82.759
-144,-141,1711.81,74.327
-143,-141,1702.28,68.5749
-142,-141,1590.95,66.9989
-141,-141,1396.29,70.3716
-140,-141,1193.9,78.3882
-139,-141,1058.57,87.415
-138,-141,992.532,90.6779
-137,-141,961.696,84.17
-136,-141,958.409,69.6851
-135,-141,954.068,51.8184
-134,-141,880.007,31.4069
-133,-141,736.424,2.16424
-132,-141,706.371,-41.234
-131,-141,907.598,-77.9495
-130,-141,1116.15,-100.413
-129,-141,1157.08,-118.928
-128,-141,1057.32,-142.147
-127,-141,1023.55,-173.338
-126,-141,1195.78,159.456
-125,-141,1432.69,144.319
-124,-141,1584.34,137.041
-123,-141,1625.23,132.971
-122,-141,1603.22,128.965
-121,-141,1578.98,123.432
-120,-141,1584.11,117.021
-119,-141,1599.6,112.068
-118,-141,1582.01,110.908
-117,-141,1531.42,115.09
-116,-141,1528.78,124.164
-115,-141,1662.89,133.341
-114,-141,1908.53,136.992
-113,-141,2157.08,134.069
-112,-141,2314.97,126.306
-111,-141,2327.64,115.788
-110,-141,2163.18,104.487
-109,-141,1805.8,94.5547
-108,-141,1281.81,89.7819
-107,-141,742.451,103.27
-106,-141,686.537,149.928
-105,-141,1108.61,164.262
-104,-141,1481.38,156.24
-103,-141,1686.17,140.627
-102,-141,1715.72,121.851
-101,-141,1556.97,101.613
-100,-141,1208.92,78.8593
-99,-141,758.108,46.8791
-98,-141,456.528,-14.2088
-97,-141,536.13,-82.3004
-96,-141,677.926,-125.755
-95,-141,753.665,-163.323
-94,-141,778.233,161.312
-93,-141,711.448,126.776
-92,-141,558.138,83.3267
-91,-141,531.068,21.0184
-90,-141,745.846,-28.6123
-89,-141,958.155,-60.7797
-88,-141,1035.29,-87.791
-87,-141,967.22,-114.143
-86,-141,768.758,-141.017
-85,-141,445.84,-172.281
-84,-141,155.893,84.374
-83,-141,567.853,2.77737
-82,-141,1049.91,-23.3427
-81,-141,1443.58,-44.0872
-80,-141,1695.49,-62.7371
-79,-141,1776.08,-79.3373
-78,-141,1676.14,-92.978
-77,-141,1423.15,-101.584
-76,-141,1114.32,-100.482
-75,-141,961.672,-84.7906
-74,-141,1143.2,-68.4649
-73,-141,1506.39,-65.3349
-72,-141,1846.98,-70.0911
-71,-141,2059.3,-77.4179
-70,-141,2099.29,-84.5
-69,-141,1975.52,-89.5032
-68,-141,1756.36,-90.852
-67,-141,1561.23,-87.6641
-66,-141,1504.43,-81.9351
-65,-141,1606.78,-78.3286
-64,-141,1788.94,-78.7219
-63,-141,1939.8,-81.4978
-62,-141,1962.23,-84.7489
-61,-141,1810.12,-87.4496
-60,-141,1516.33,-89.1359
-59,-141,1182.36,-89.2967
-58,-141,928.232,-86.89
-57,-141,831.712,-81.2474
-56,-141,888.356,-74.0939
-55,-141,1015.07,-66.9946
-54,-141,1104.31,-59.0424
-53,-141,1092.34,-48.1808
-52,-141,1006.65,-31.9844
-51,-141,960.391,-10.445
-50,-141,1041.39,8.96378
-49,-141,1213.5,18.9858
-48,-141,1415.9,20.4449
-47,-141,1628.61,17.2902
-46,-141,1830.34,12.9367
-45,-141,1976,9.03659
-44,-141,2026.6,5.64372
-43,-141,1984.83,2.02375
-42,-141,1901.74,-2.55227
-41,-141,1850.31,-7.96632
-40,-141,1879.12,-12.8527
-39,-141,1981.2,-15.7144
-38,-141,2106.28,-16.3432
-37,-141,2193.62,-15.6538
-36,-141,2197.78,-14.8164
-35,-141,2104.89,-14.7811
-34,-141,1938.1,-16.0952
-33,-141,1746.22,-18.6374
-32,-141,1577.18,-21.256
-31,-141,1454.42,-21.9654
-30,-141,1379.2,-19.2133
