Phi[deg],Theta[deg],mag(rERHCP)[mV],ang_deg(rERHCP)[deg]
153,1,6920.93,-165.584
154,1,6925.71,-166.429
155,1,6930.66,-167.273
156,1,6935.75,-168.117
157,1,6941,-168.962
158,1,6946.37,-169.807
159,1,6951.88,-170.652
160,1,6957.51,-171.498
161,1,6963.26,-172.344
162,1,6969.11,-173.191
163,1,6975.07,-174.038
164,1,6981.12,-174.886
165,1,6987.27,-175.734
166,1,6993.49,-176.583
167,1,6999.8,-177.433
168,1,7006.17,-178.284
169,1,7012.61,-179.136
170,1,7019.11,-179.988
171,1,7025.67,179.158
172,1,7032.28,178.304
173,1,7038.93,177.448
174,1,7045.63,176.591
175,1,7052.36,175.734
176,1,7059.13,174.875
177,1,7065.93,174.014
178,1,7072.76,173.153
179,1,7079.61,172.29
180,1,7086.48,171.426
-180,2,7829.1,174.593
-179,2,7842.36,173.845
-178,2,7855.08,173.097
-177,2,7867.24,172.35
-176,2,7878.85,171.603
-175,2,7889.9,170.856
-174,2,7900.39,170.11
-173,2,7910.33,169.363
-172,2,7919.71,168.617
-171,2,7928.54,167.87
-170,2,7936.81,167.122
-169,2,7944.53,166.374
-168,2,7951.71,165.625
-167,2,7958.34,164.876
-166,2,7964.44,164.125
-165,2,7970.02,163.373
-164,2,7975.07,162.619
-163,2,7979.61,161.863
-162,2,7983.65,161.106
-161,2,7987.19,160.347
-160,2,7990.27,159.585
-159,2,7992.87,158.82
-158,2,7995.03,158.053
-157,2,7996.76,157.283
-156,2,7998.08,156.509
-155,2,7999,155.732
-154,2,7999.55,154.951
-153,2,7999.74,154.166
-152,2,7999.61,153.377
-151,2,7999.18,152.583
-150,2,7998.48,151.784
-149,2,7997.53,150.981
-148,2,7996.37,150.172
-147,2,7995.02,149.357
-146,2,7993.53,148.537
-145,2,7991.91,147.71
-144,2,7990.22,146.878
-143,2,7988.48,146.038
-142,2,7986.74,145.192
-141,2,7985.03,144.339
-140,2,7983.4,143.479
-139,2,7981.88,142.612
-138,2,7980.53,141.737
-137,2,7979.37,140.854
-136,2,7978.45,139.963
-135,2,7977.83,139.065
-134,2,7977.53,138.158
-133,2,7977.61,137.243
-132,2,7978.1,136.319
-131,2,7979.06,135.387
-130,2,7980.51,134.447
-129,2,7982.51,133.498
-128,2,7985.09,132.54
-127,2,7988.29,131.574
-126,2,7992.14,130.6
-125,2,7996.69,129.617
-124,2,8001.95,128.625
-123,2,8007.97,127.626
-122,2,8014.77,126.618
-121,2,8022.37,125.602
-120,2,8030.79,124.578
-119,2,8040.05,123.547
-118,2,8050.16,122.508
-117,2,8061.14,121.462
-116,2,8072.98,120.41
-115,2,8085.69,119.35
-114,2,8099.26,118.284
-113,2,8113.69,117.212
-112,2,8128.96,116.135
-111,2,8145.06,115.051
-110,2,8161.96,113.963
-109,2,8179.64,112.87
-108,2,8198.05,111.773
-107,2,8217.17,110.672
-106,2,8236.96,109.566
-105,2,8257.36,108.458
-104,2,8278.32,107.347
-103,2,8299.8,106.233
-102,2,8321.72,105.117
-101,2,8344.03,103.999
-100,2,8366.66,102.879
-99,2,8389.53,101.758
-98,2,8412.58,100.636
-97,2,8435.73,99.5132
-96,2,8458.89,98.3901
-95,2,8481.99,97.2669
-94,2,8504.95,96.1438
-93,2,8527.68,95.021
-92,2,8550.09,93.8987
-91,2,8572.11,92.7772
-90,2,8593.64,91.6566
-89,2,8614.6,90.537
-88,2,8634.91,89.4186
-87,2,8654.49,88.3016
-86,2,8673.25,87.186
-85,2,8691.12,86.0719
-84,2,8708.01,84.9593
-83,2,8723.86,83.8484
-82,2,8738.6,82.7391
-81,2,8752.16,81.6315
-80,2,8764.47,80.5256
-79,2,8775.47,79.4214
-78,2,8785.11,78.3188
-77,2,8793.34,77.2178
-76,2,8800.11,76.1184
-75,2,8805.39,75.0204
-74,2,8809.12,73.9239
-73,2,8811.29,72.8288
-72,2,8811.85,71.7349
-71,2,8810.8,70.6421
-70,2,8808.12,69.5504
-69,2,8803.78,68.4597
-68,2,8797.79,67.3697
-67,2,8790.14,66.2805
-66,2,8780.84,65.1918
-65,2,8769.89,64.1036
-64,2,8757.3,63.0156
-63,2,8743.1,61.9278
-62,2,8727.29,60.84
-61,2,8709.91,59.7521
-60,2,8690.99,58.6639
-59,2,8670.54,57.5752
-58,2,8648.62,56.486
-57,2,8625.26,55.396
-56,2,8600.5,54.3051
-55,2,8574.39,53.2132
-54,2,8546.96,52.1202
-53,2,8518.28,51.0258
-52,2,8488.39,49.9299
-51,2,8457.35,48.8325
-50,2,8425.2,47.7334
-49,2,8392.01,46.6323
-48,2,8357.84,45.5293
-47,2,8322.73,44.4243
-46,2,8286.76,43.3169
-45,2,8249.98,42.2073
-44,2,8212.44,41.0953
-43,2,8174.22,39.9807
-42,2,8135.37,38.8635
-41,2,8095.94,37.7436
-40,2,8056.01,36.6209
-39,2,8015.63,35.4954
-38,2,7974.86,34.367
-37,2,7933.75,33.2356
-36,2,7892.37,32.1013
-35,2,7850.78,30.9639
-34,2,7809.03,29.8234
-33,2,7767.17,28.6799
-32,2,7725.27,27.5333
-31,2,7683.37,26.3836
-30,2,7641.53,25.2309
-29,2,7599.8,24.075
-28,2,7558.23,22.9162
-27,2,7516.88,21.7543
-26,2,7475.78,20.5896
-25,2,7434.99,19.4219
-24,2,7394.56,18.2514
-23,2,7354.53,17.0781
-22,2,7314.94,15.9022
-21,2,7275.84,14.7237
-20,2,7237.27,13.5426
-19,2,7199.27,12.3592
-18,2,7161.88,11.1735
-17,2,7125.14,9.98563
-16,2,7089.09,8.7957
-15,2,7053.77,7.60385
-14,2,7019.2,6.4102
-13,2,6985.43,5.2149
-12,2,6952.49,4.01808
-11,2,6920.41,2.81988
-10,2,6889.22,1.62045
-9,2,6858.96,0.419934
-8,2,6829.65,-0.781519
-7,2,6801.32,-1.98376
-6,2,6773.99,-3.18665
-5,2,6747.7,-4.39003
-4,2,6722.46,-5.59377
-3,2,6698.31,-6.79771
-2,2,6675.26,-8.00172
-1,2,6653.33,-9.20567
0,2,6632.55,-10.4094
1,2,6612.93,-11.6128
2,2,6594.49,-12.8158
3,2,6577.25,-14.0183
4,2,6561.21,-15.22
5,2,6546.4,-16.421
6,2,6532.81,-17.6212
7,2,6520.47,-18.8204
8,2,6509.39,-20.0187
9,2,6499.55,-21.2158
10,2,6490.98,-22.4118
11,2,6483.67,-23.6067
12,2,6477.62,-24.8003
13,2,6472.84,-25.9927
14,2,6469.31,-27.1839
15,2,6467.04,-28.3738
16,2,6466.01,-29.5624
17,2,6466.21,-30.7498
18,2,6467.63,-31.936
19,2,6470.27,-33.121
20,2,6474.09,-34.3048
21,2,6479.08,-35.4875
22,2,6485.21,-36.6692
23,2,6492.47,-37.8498
24,2,6500.82,-39.0295
25,2,6510.24,-40.2083
26,2,6520.69,-41.3862
27,2,6532.14,-42.5635
28,2,6544.54,-43.7401
29,2,6557.86,-44.9161
30,2,6572.06,-46.0915
31,2,6587.09,-47.2666
32,2,6602.89,-48.4413
33,2,6619.43,-49.6157
34,2,6636.64,-50.7898
35,2,6654.48,-51.9639
36,2,6672.88,-53.1378
37,2,6691.78,-54.3118
38,2,6711.13,-55.4857
39,2,6730.86,-56.6597
40,2,6750.9,-57.8339
41,2,6771.19,-59.0082
42,2,6791.67,-60.1826
43,2,6812.25,-61.3572
44,2,6832.88,-62.532
45,2,6853.49,-63.707
46,2,6873.99,-64.8821
47,2,6894.33,-66.0574
48,2,6914.44,-67.2328
49,2,6934.23,-68.4082
50,2,6953.65,-69.5836
51,2,6972.62,-70.759
52,2,6991.07,-71.9342
53,2,7008.95,-73.1091
54,2,7026.19,-74.2837
55,2,7042.72,-75.4579
56,2,7058.48,-76.6314
57,2,7073.42,-77.8043
58,2,7087.49,-78.9763
59,2,7100.63,-80.1472
60,2,7112.79,-81.3169
61,2,7123.94,-82.4853
62,2,7134.02,-83.652
63,2,7143.01,-84.817
64,2,7150.87,-85.9799
65,2,7157.58,-87.1407
66,2,7163.11,-88.2989
67,2,7167.45,-89.4545
68,2,7170.58,-90.607
69,2,7172.49,-91.7564
70,2,7173.18,-92.9022
71,2,7172.66,-94.0442
72,2,7170.92,-95.1822
73,2,7167.99,-96.3157
74,2,7163.88,-97.4446
75,2,7158.61,-98.5685
76,2,7152.22,-99.687
77,2,7144.72,-100.8
78,2,7136.17,-101.907
79,2,7126.6,-103.008
80,2,7116.06,-104.102
81,2,7104.6,-105.189
82,2,7092.28,-106.269
83,2,7079.15,-107.342
84,2,7065.28,-108.406
85,2,7050.73,-109.463
86,2,7035.57,-110.511
87,2,7019.88,-111.55
88,2,7003.72,-112.581
89,2,6987.17,-113.602
90,2,6970.32,-114.614
91,2,6953.23,-115.616
92,2,6935.99,-116.608
93,2,6918.68,-117.59
94,2,6901.38,-118.562
95,2,6884.17,-119.523
96,2,6867.14,-120.474
97,2,6850.35,-121.415
98,2,6833.89,-122.345
99,2,6817.85,-123.265
100,2,6802.28,-124.174
101,2,6787.26,-125.072
102,2,6772.88,-125.96
103,2,6759.18,-126.838
104,2,6746.24,-127.706
105,2,6734.12,-128.564
106,2,6722.87,-129.412
107,2,6712.55,-130.251
108,2,6703.2,-131.081
109,2,6694.88,-131.902
110,2,6687.62,-132.714
111,2,6681.47,-133.518
112,2,6676.44,-134.315
113,2,6672.56,-135.104
114,2,6669.87,-135.886
115,2,6668.37,-136.662
116,2,6668.08,-137.432
117,2,6669,-138.197
118,2,6671.15,-138.956
119,2,6674.5,-139.71
120,2,6679.07,-140.461
121,2,6684.83,-141.208
122,2,6691.78,-141.951
123,2,6699.89,-142.692
124,2,6709.14,-143.431
125,2,6719.5,-144.167
126,2,6730.95,-144.902
127,2,6743.45,-145.636
128,2,6756.97,-146.369
129,2,6771.47,-147.101
130,2,6786.9,-147.834
131,2,6803.23,-148.566
132,2,6820.42,-149.299
133,2,6838.4,-150.032
134,2,6857.15,-150.766
135,2,6876.61,-151.501
136,2,6896.73,-152.237
137,2,6917.47,-152.975
138,2,6938.77,-153.713
139,2,6960.59,-154.454
140,2,6982.87,-155.195
141,2,7005.58,-155.939
142,2,7028.65,-156.683
143,2,7052.05,-157.43
144,2,7075.72,-158.178
145,2,7099.63,-158.927
146,2,7123.72,-159.678
147,2,7147.96,-160.43
148,2,7172.3,-161.184
149,2,7196.71,-161.939
150,2,7221.13,-162.694
151,2,7245.54,-163.451
152,2,7269.91,-164.209
153,2,7294.18,-164.968
154,2,7318.34,-165.727
155,2,7342.35,-166.487
156,2,7366.17,-167.248
157,2,7389.79,-168.009
158,2,7413.18,-168.77
159,2,7436.3,-169.531
160,2,7459.13,-170.292
161,2,7481.66,-171.054
162,2,7503.86,-171.815
163,2,7525.7,-172.575
164,2,7547.18,-173.336
165,2,7568.27,-174.095
166,2,7588.95,-174.855
167,2,7609.22,-175.613
168,2,7629.05,-176.372
169,2,7648.43,-177.129
170,2,7667.36,-177.885
171,2,7685.81,-178.641
172,2,7703.77,-179.396
173,2,7721.25,179.85
174,2,7738.22,179.096
175,2,7754.68,178.344
176,2,7770.63,177.592
177,2,7786.05,176.841
178,2,7800.94,176.091
179,2,7815.29,175.342
180,2,7829.1,174.593
-180,3,9112.17,172.13
-179,3,9131.8,171.486
-178,3,9150.92,170.848
-177,3,9169.52,170.217
-176,3,9187.58,169.592
-175,3,9205.08,168.973
-174,3,9222,168.36
-173,3,9238.32,167.753
-172,3,9254.01,167.15
-171,3,9269.04,166.552
-170,3,9283.38,165.959
-169,3,9297,165.37
-168,3,9309.85,164.785
-167,3,9321.91,164.204
-166,3,9333.14,163.625
-165,3,9343.49,163.049
-164,3,9352.93,162.476
-163,3,9361.41,161.904
-162,3,9368.89,161.334
-161,3,9375.35,160.765
-160,3,9380.72,160.197
-159,3,9384.99,159.629
-158,3,9388.1,159.061
-157,3,9390.04,158.492
-156,3,9390.75,157.923
-155,3,9390.23,157.351
-154,3,9388.43,156.778
-153,3,9385.34,156.203
-152,3,9380.95,155.624
-151,3,9375.24,155.042
-150,3,9368.2,154.456
-149,3,9359.84,153.865
-148,3,9350.15,153.27
-147,3,9339.16,152.669
-146,3,9326.88,152.062
-145,3,9313.33,151.448
-144,3,9298.56,150.827
-143,3,9282.6,150.198
-142,3,9265.5,149.561
-141,3,9247.33,148.914
-140,3,9228.14,148.258
-139,3,9208.02,147.592
-138,3,9187.05,146.915
-137,3,9165.33,146.226
-136,3,9142.94,145.525
-135,3,9120.01,144.811
-134,3,9096.65,144.084
-133,3,9072.98,143.343
-132,3,9049.14,142.587
-131,3,9025.26,141.816
-130,3,9001.49,141.029
-129,3,8977.97,140.226
-128,3,8954.87,139.407
-127,3,8932.33,138.57
-126,3,8910.52,137.715
-125,3,8889.6,136.843
-124,3,8869.73,135.953
-123,3,8851.07,135.044
-122,3,8833.77,134.116
-121,3,8818.01,133.17
-120,3,8803.92,132.206
-119,3,8791.64,131.223
-118,3,8781.33,130.222
-117,3,8773.1,129.203
-116,3,8767.07,128.166
-115,3,8763.34,127.112
-114,3,8762.02,126.042
-113,3,8763.16,124.956
-112,3,8766.84,123.855
-111,3,8773.1,122.74
-110,3,8781.96,121.612
-109,3,8793.42,120.471
-108,3,8807.48,119.319
-107,3,8824.08,118.157
-106,3,8843.19,116.986
-105,3,8864.71,115.807
-104,3,8888.55,114.621
-103,3,8914.59,113.43
-102,3,8942.69,112.234
-101,3,8972.68,111.035
-100,3,9004.38,109.833
-99,3,9037.6,108.63
-98,3,9072.12,107.427
-97,3,9107.72,106.225
-96,3,9144.15,105.025
-95,3,9181.16,103.826
-94,3,9218.48,102.631
-93,3,9255.85,101.44
-92,3,9292.99,100.253
-91,3,9329.62,99.0705
-90,3,9365.48,97.8936
-89,3,9400.27,96.7223
-88,3,9433.73,95.5569
-87,3,9465.6,94.3975
-86,3,9495.61,93.2444
-85,3,9523.51,92.0975
-84,3,9549.07,90.9569
-83,3,9572.07,89.8225
-82,3,9592.29,88.6943
-81,3,9609.54,87.572
-80,3,9623.65,86.4555
-79,3,9634.46,85.3445
-78,3,9641.82,84.2388
-77,3,9645.63,83.138
-76,3,9645.78,82.0418
-75,3,9642.19,80.9498
-74,3,9634.81,79.8616
-73,3,9623.59,78.7768
-72,3,9608.52,77.6949
-71,3,9589.59,76.6156
-70,3,9566.83,75.5382
-69,3,9540.27,74.4624
-68,3,9509.96,73.3875
-67,3,9475.98,72.3132
-66,3,9438.4,71.2389
-65,3,9397.33,70.164
-64,3,9352.88,69.088
-63,3,9305.17,68.0103
-62,3,9254.32,66.9306
-61,3,9200.48,65.848
-60,3,9143.8,64.7623
-59,3,9084.43,63.6727
-58,3,9022.52,62.5787
-57,3,8958.25,61.4799
-56,3,8891.76,60.3757
-55,3,8823.23,59.2656
-54,3,8752.82,58.149
-53,3,8680.7,57.0255
-52,3,8607.03,55.8945
-51,3,8531.97,54.7557
-50,3,8455.66,53.6085
-49,3,8378.28,52.4526
-48,3,8299.96,51.2875
-47,3,8220.86,50.1128
-46,3,8141.09,48.9282
-45,3,8060.81,47.7334
-44,3,7980.13,46.5279
-43,3,7899.18,45.3116
-42,3,7818.06,44.0843
-41,3,7736.89,42.8456
-40,3,7655.78,41.5954
-39,3,7574.8,40.3336
-38,3,7494.07,39.06
-37,3,7413.65,37.7746
-36,3,7333.62,36.4774
-35,3,7254.07,35.1683
-34,3,7175.06,33.8474
-33,3,7096.65,32.5148
-32,3,7018.89,31.1705
-31,3,6941.86,29.8148
-30,3,6865.58,28.4479
-29,3,6790.12,27.07
-28,3,6715.52,25.6813
-27,3,6641.81,24.2823
-26,3,6569.04,22.8732
-25,3,6497.23,21.4544
-24,3,6426.42,20.0264
-23,3,6356.65,18.5897
-22,3,6287.94,17.1448
-21,3,6220.32,15.6922
-20,3,6153.81,14.2325
-19,3,6088.45,12.7663
-18,3,6024.25,11.2943
-17,3,5961.25,9.81714
-16,3,5899.45,8.3356
-15,3,5838.89,6.85039
-14,3,5779.6,5.36231
-13,3,5721.58,3.87216
-12,3,5664.87,2.38077
-11,3,5609.49,0.889023
-10,3,5555.46,-0.602213
-9,3,5502.81,-2.09203
-8,3,5451.55,-3.57949
-7,3,5401.73,-5.06367
-6,3,5353.35,-6.54361
-5,3,5306.46,-8.01834
-4,3,5261.08,-9.48691
-3,3,5217.23,-10.9483
-2,3,5174.95,-12.4016
-1,3,5134.28,-13.8459
0,3,5095.23,-15.2801
1,3,5057.86,-16.7033
2,3,5022.19,-18.1147
3,3,4988.27,-19.5134
4,3,4956.13,-20.8984
5,3,4925.81,-22.2691
6,3,4897.37,-23.6245
7,3,4870.84,-24.9642
8,3,4846.27,-26.2873
9,3,4823.71,-27.5933
10,3,4803.22,-28.8817
11,3,4784.83,-30.1522
12,3,4768.61,-31.4043
13,3,4754.6,-32.6379
14,3,4742.87,-33.8528
15,3,4733.46,-35.0489
16,3,4726.43,-36.2264
17,3,4721.83,-37.3855
18,3,4719.72,-38.5265
19,3,4720.15,-39.6497
20,3,4723.16,-40.7557
21,3,4728.81,-41.8452
22,3,4737.13,-42.919
23,3,4748.16,-43.9778
24,3,4761.93,-45.0227
25,3,4778.49,-46.0547
26,3,4797.84,-47.0749
27,3,4820,-48.0846
28,3,4844.97,-49.0849
29,3,4872.77,-50.0773
30,3,4903.36,-51.0629
31,3,4936.74,-52.0433
32,3,4972.88,-53.0198
33,3,5011.72,-53.9936
34,3,5053.22,-54.9662
35,3,5097.31,-55.9389
36,3,5143.92,-56.9128
37,3,5192.95,-57.8893
38,3,5244.3,-58.8694
39,3,5297.86,-59.8543
40,3,5353.5,-60.8448
41,3,5411.08,-61.8419
42,3,5470.46,-62.8465
43,3,5531.47,-63.8591
44,3,5593.94,-64.8805
45,3,5657.68,-65.9111
46,3,5722.51,-66.9515
47,3,5788.23,-68.0019
48,3,5854.62,-69.0626
49,3,5921.47,-70.1339
50,3,5988.57,-71.2157
51,3,6055.67,-72.3081
52,3,6122.56,-73.411
53,3,6189.01,-74.5244
54,3,6254.77,-75.648
55,3,6319.62,-76.7817
56,3,6383.33,-77.925
57,3,6445.66,-79.0778
58,3,6506.41,-80.2395
59,3,6565.34,-81.4097
60,3,6622.24,-82.5881
61,3,6676.93,-83.774
62,3,6729.2,-84.967
63,3,6778.89,-86.1664
64,3,6825.81,-87.3717
65,3,6869.83,-88.5823
66,3,6910.8,-89.7974
67,3,6948.6,-91.0165
68,3,6983.13,-92.2387
69,3,7014.31,-93.4634
70,3,7042.08,-94.6897
71,3,7066.37,-95.917
72,3,7087.18,-97.1443
73,3,7104.49,-98.3708
74,3,7118.32,-99.5957
75,3,7128.7,-100.818
76,3,7135.69,-102.037
77,3,7139.37,-103.251
78,3,7139.83,-104.461
79,3,7137.19,-105.663
80,3,7131.58,-106.859
81,3,7123.14,-108.046
82,3,7112.06,-109.223
83,3,7098.51,-110.39
84,3,7082.68,-111.545
85,3,7064.79,-112.688
86,3,7045.07,-113.817
87,3,7023.74,-114.932
88,3,7001.04,-116.031
89,3,6977.22,-117.113
90,3,6952.54,-118.177
91,3,6927.25,-119.224
92,3,6901.62,-120.251
93,3,6875.9,-121.258
94,3,6850.35,-122.245
95,3,6825.23,-123.212
96,3,6800.8,-124.156
97,3,6777.29,-125.08
98,3,6754.95,-125.981
99,3,6734.01,-126.861
100,3,6714.69,-127.72
101,3,6697.18,-128.557
102,3,6681.7,-129.374
103,3,6668.4,-130.171
104,3,6657.46,-130.949
105,3,6649.03,-131.709
106,3,6643.22,-132.452
107,3,6640.14,-133.179
108,3,6639.88,-133.892
109,3,6642.52,-134.592
110,3,6648.09,-135.28
111,3,6656.63,-135.959
112,3,6668.14,-136.629
113,3,6682.61,-137.293
114,3,6700.01,-137.952
115,3,6720.28,-138.607
116,3,6743.36,-139.261
117,3,6769.17,-139.914
118,3,6797.6,-140.569
119,3,6828.53,-141.226
120,3,6861.86,-141.888
121,3,6897.43,-142.554
122,3,6935.1,-143.226
123,3,6974.72,-143.905
124,3,7016.13,-144.592
125,3,7059.18,-145.287
126,3,7103.68,-145.99
127,3,7149.48,-146.703
128,3,7196.41,-147.425
129,3,7244.3,-148.157
130,3,7293.01,-148.898
131,3,7342.35,-149.649
132,3,7392.2,-150.409
133,3,7442.39,-151.179
134,3,7492.79,-151.957
135,3,7543.26,-152.743
136,3,7593.69,-153.537
137,3,7643.95,-154.339
138,3,7693.94,-155.147
139,3,7743.55,-155.962
140,3,7792.69,-156.783
141,3,7841.29,-157.608
142,3,7889.26,-158.438
143,3,7936.55,-159.272
144,3,7983.09,-160.108
145,3,8028.84,-160.947
146,3,8073.75,-161.788
147,3,8117.78,-162.63
148,3,8160.93,-163.472
149,3,8203.15,-164.313
150,3,8244.44,-165.154
151,3,8284.79,-165.993
152,3,8324.19,-166.83
153,3,8362.65,-167.664
154,3,8400.17,-168.495
155,3,8436.77,-169.323
156,3,8472.45,-170.146
157,3,8507.24,-170.964
158,3,8541.14,-171.777
159,3,8574.19,-172.585
160,3,8606.41,-173.386
161,3,8637.82,-174.181
162,3,8668.44,-174.97
163,3,8698.3,-175.752
164,3,8727.44,-176.527
165,3,8755.87,-177.294
166,3,8783.62,-178.054
167,3,8810.72,-178.806
168,3,8837.18,-179.551
169,3,8863.05,179.713
170,3,8888.32,178.984
171,3,8913.03,178.263
172,3,8937.2,177.551
173,3,8960.83,176.846
174,3,8983.95,176.149
175,3,9006.56,175.46
176,3,9028.66,174.779
177,3,9050.28,174.106
178,3,9071.4,173.44
179,3,9092.03,172.781
180,3,9112.17,172.13
-180,4,9444.83,166.651
-179,4,9471.99,166.144
-178,4,9500.44,165.649
-177,4,9530.17,165.166
-176,4,9561.15,164.695
-175,4,9593.32,164.233
-174,4,9626.65,163.782
-173,4,9661.08,163.34
-172,4,9696.52,162.907
-171,4,9732.92,162.481
-170,4,9770.17,162.064
-169,4,9808.18,161.653
-168,4,9846.84,161.248
-167,4,9886.04,160.848
-166,4,9925.65,160.454
-165,4,9965.53,160.064
-164,4,10005.5,159.678
-163,4,10045.5,159.296
-162,4,10085.3,158.916
-161,4,10124.8,158.538
-160,4,10163.7,158.162
-159,4,10202,157.787
-158,4,10239.3,157.412
-157,4,10275.6,157.038
-156,4,10310.7,156.663
-155,4,10344.2,156.288
-154,4,10376.2,155.911
-153,4,10406.3,155.532
-152,4,10434.3,155.15
-151,4,10460.1,154.766
-150,4,10483.6,154.379
-149,4,10504.4,153.988
-148,4,10522.5,153.592
-147,4,10537.6,153.192
-146,4,10549.7,152.786
-145,4,10558.6,152.374
-144,4,10564.2,151.955
-143,4,10566.4,151.529
-142,4,10565,151.096
-141,4,10560.1,150.654
-140,4,10551.5,150.203
-139,4,10539.3,149.742
-138,4,10523.5,149.27
-137,4,10504.1,148.786
-136,4,10481.1,148.291
-135,4,10454.7,147.782
-134,4,10424.9,147.258
-133,4,10391.9,146.72
-132,4,10355.9,146.165
-131,4,10317,145.593
-130,4,10275.6,145.002
-129,4,10231.8,144.392
-128,4,10186,143.762
-127,4,10138.5,143.109
-126,4,10089.6,142.433
-125,4,10039.7,141.733
-124,4,9989.14,141.008
-123,4,9938.39,140.257
-122,4,9887.83,139.478
-121,4,9837.92,138.671
-120,4,9789.09,137.836
-119,4,9741.79,136.97
-118,4,9696.46,136.074
-117,4,9653.56,135.148
-116,4,9613.52,134.191
-115,4,9576.76,133.204
-114,4,9543.68,132.187
-113,4,9514.66,131.14
-112,4,9490.05,130.064
-111,4,9470.14,128.961
-110,4,9455.23,127.831
-109,4,9445.51,126.677
-108,4,9441.18,125.5
-107,4,9442.33,124.303
-106,4,9449.04,123.087
-105,4,9461.29,121.855
-104,4,9479.02,120.609
-103,4,9502.09,119.353
-102,4,9530.3,118.089
-101,4,9563.39,116.818
-100,4,9601.03,115.545
-99,4,9642.84,114.271
-98,4,9688.37,112.998
-97,4,9737.12,111.729
-96,4,9788.57,110.466
-95,4,9842.13,109.21
-94,4,9897.19,107.963
-93,4,9953.11,106.726
-92,4,10009.2,105.5
-91,4,10064.9,104.287
-90,4,10119.5,103.086
-89,4,10172.3,101.898
-88,4,10222.7,100.724
-87,4,10270,99.5627
-86,4,10313.7,98.415
-85,4,10353.2,97.2802
-84,4,10387.9,96.158
-83,4,10417.5,95.0478
-82,4,10441.4,93.949
-81,4,10459.3,92.8607
-80,4,10470.9,91.7823
-79,4,10475.9,90.7128
-78,4,10474.1,89.6513
-77,4,10465.4,88.5966
-76,4,10449.7,87.5478
-75,4,10426.9,86.5037
-74,4,10397,85.4631
-73,4,10360.3,84.4249
-72,4,10316.8,83.3878
-71,4,10266.6,82.3506
-70,4,10210.1,81.3119
-69,4,10147.5,80.2705
-68,4,10079.1,79.2249
-67,4,10005.2,78.1739
-66,4,9926.26,77.1161
-65,4,9842.6,76.05
-64,4,9754.63,74.9744
-63,4,9662.78,73.8877
-62,4,9567.46,72.7886
-61,4,9469.1,71.6757
-60,4,9368.12,70.5477
-59,4,9264.95,69.4031
-58,4,9159.98,68.2407
-57,4,9053.62,67.0592
-56,4,8946.25,65.8573
-55,4,8838.24,64.634
-54,4,8729.92,63.388
-53,4,8621.63,62.1184
-52,4,8513.67,60.8242
-51,4,8406.31,59.5046
-50,4,8299.81,58.1589
-49,4,8194.4,56.7862
-48,4,8090.28,55.3863
-47,4,7987.64,53.9585
-46,4,7886.63,52.5026
-45,4,7787.39,51.0185
-44,4,7690.02,49.506
-43,4,7594.62,47.9652
-42,4,7501.26,46.3963
-41,4,7409.99,44.7995
-40,4,7320.84,43.1753
-39,4,7233.84,41.524
-38,4,7148.97,39.8463
-37,4,7066.23,38.1429
-36,4,6985.59,36.4144
-35,4,6907.03,34.6616
-34,4,6830.49,32.8855
-33,4,6755.93,31.0869
-32,4,6683.28,29.2668
-31,4,6612.48,27.4262
-30,4,6543.47,25.566
-29,4,6476.16,23.6873
-28,4,6410.49,21.7912
-27,4,6346.39,19.8787
-26,4,6283.77,17.9509
-25,4,6222.55,16.0089
-24,4,6162.68,14.0536
-23,4,6104.07,12.0863
-22,4,6046.65,10.1079
-21,4,5990.35,8.1196
-20,4,5935.1,6.12237
-19,4,5880.85,4.11732
-18,4,5827.53,2.10553
-17,4,5775.08,0.0880715
-16,4,5723.44,-1.93395
-15,4,5672.57,-3.95945
-14,4,5622.4,-5.98729
-13,4,5572.9,-8.01634
-12,4,5524.01,-10.0454
-11,4,5475.69,-12.0734
-10,4,5427.89,-14.0991
-9,4,5380.58,-16.1211
-8,4,5333.71,-18.1384
-7,4,5287.24,-20.1495
-6,4,5241.14,-22.1531
-5,4,5195.37,-24.1478
-4,4,5149.89,-26.1323
-3,4,5104.67,-28.1049
-2,4,5059.67,-30.0643
-1,4,5014.86,-32.0089
0,4,4970.22,-33.937
1,4,4925.72,-35.847
2,4,4881.33,-37.7371
3,4,4837.03,-39.6056
4,4,4792.8,-41.4506
5,4,4748.63,-43.2703
6,4,4704.51,-45.0626
7,4,4660.44,-46.8255
8,4,4616.43,-48.5569
9,4,4572.48,-50.2546
10,4,4528.62,-51.9165
11,4,4484.88,-53.5401
12,4,4441.31,-55.123
13,4,4397.94,-56.663
14,4,4354.86,-58.1573
15,4,4312.14,-59.6036
16,4,4269.88,-60.9991
17,4,4228.2,-62.3413
18,4,4187.23,-63.6276
19,4,4147.11,-64.8554
20,4,4108.02,-66.0223
21,4,4070.16,-67.1257
22,4,4033.72,-68.1635
23,4,3998.96,-69.1337
24,4,3966.13,-70.0345
25,4,3935.51,-70.8646
26,4,3907.38,-71.6229
27,4,3882.08,-72.3091
28,4,3859.94,-72.9235
29,4,3841.31,-73.4669
30,4,3826.53,-73.9411
31,4,3815.99,-74.3486
32,4,3810.03,-74.6929
33,4,3809.03,-74.9784
34,4,3813.32,-75.2105
35,4,3823.23,-75.3955
36,4,3839.06,-75.5403
37,4,3861.06,-75.6529
