Phi[deg],Theta[deg],mag(rERHCP)[mV],ang_deg(rERHCP)[deg]
73,23,7779.9,-98.0451
74,23,7719.72,-97.873
75,23,7683.39,-97.1183
76,23,7690.94,-96.0255
77,23,7753.88,-94.9353
78,23,7871.31,-94.1898
79,23,8030.74,-94.0331
80,23,8212.17,-94.5523
81,23,8392.47,-95.6746
82,23,8548.13,-97.2075
83,23,8657.18,-98.8958
84,23,8702.16,-100.476
85,23,8674.78,-101.717
86,23,8580.79,-102.449
87,23,8442.52,-102.584
88,23,8296.59,-102.139
89,23,8186.09,-101.258
90,23,8148.98,-100.202
91,23,8207.1,-99.2911
92,23,8360.2,-98.8055
93,23,8587.09,-98.8956
94,23,8851.65,-99.5542
95,23,9110.88,-100.649
96,23,9323.08,-101.981
97,23,9455.75,-103.338
98,23,9492.33,-104.523
99,23,9436.48,-105.376
100,23,9312.29,-105.788
101,23,9159.57,-105.718
102,23,9024.56,-105.221
103,23,8948.1,-104.45
104,23,8954.54,-103.626
105,23,9045.69,-102.975
106,23,9201.77,-102.647
107,23,9388.53,-102.673
108,23,9567.07,-102.973
109,23,9703.58,-103.392
110,23,9777.19,-103.737
111,23,9784.82,-103.822
112,23,9742.55,-103.497
113,23,9682.52,-102.685
114,23,9645.27,-101.416
115,23,9668.61,-99.8424
116,23,9776.04,-98.2091
117,23,9969.46,-96.7867
118,23,10229.2,-95.7852
119,23,10520.8,-95.3022
120,23,10805.3,-95.3183
121,23,11048.6,-95.7271
122,23,11228.3,-96.375
123,23,11337,-97.0945
124,23,11383.2,-97.7304
125,23,11388.7,-98.1623
126,23,11384.7,-98.3236
127,23,11404.3,-98.2175
128,23,11475.2,-97.9196
129,23,11613,-97.5632
130,23,11816.1,-97.305
131,23,12066.5,-97.2855
132,23,12332.7,-97.6
133,23,12577,-98.2892
134,23,12762.1,-99.3467
135,23,12858,-100.733
136,23,12845.5,-102.391
137,23,12718.8,-104.255
138,23,12485.2,-106.257
139,23,12163.2,-108.33
140,23,11779.1,-110.409
141,23,11363.4,-112.434
142,23,10947.1,-114.357
143,23,10558.2,-116.145
144,23,10219.3,-117.786
145,23,9946.2,-119.296
146,23,9747.15,-120.713
147,23,9623.36,-122.095
148,23,9569.99,-123.501
149,23,9577.83,-124.985
150,23,9635.04,-126.58
151,23,9728.89,-128.298
152,23,9847.01,-130.127
153,23,9978.25,-132.037
154,23,10113,-133.987
155,23,10243.3,-135.925
156,23,10362.7,-137.801
157,23,10466.1,-139.57
158,23,10549.6,-141.189
159,23,10610.7,-142.628
160,23,10648,-143.866
161,23,10661.2,-144.892
162,23,10651.3,-145.707
163,23,10619.9,-146.321
164,23,10569.6,-146.752
165,23,10503.6,-147.027
166,23,10425.1,-147.179
167,23,10337.4,-147.246
168,23,10243.5,-147.269
169,23,10146.3,-147.294
170,23,10048.2,-147.362
171,23,9951.1,-147.517
172,23,9856.93,-147.8
173,23,9767.31,-148.244
174,23,9683.92,-148.88
175,23,9608.54,-149.73
176,23,9543.18,-150.809
177,23,9490.02,-152.124
178,23,9451.35,-153.669
179,23,9429.42,-155.434
180,23,9426.23,-157.397
-180,24,9250.57,-155.163
-179,24,9307.32,-157.599
-178,24,9387.23,-160.129
-177,24,9490.47,-162.702
-176,24,9615.68,-165.269
-175,24,9759.87,-167.785
-174,24,9918.58,-170.212
-173,24,10086.1,-172.524
-172,24,10255.7,-174.703
-171,24,10420.3,-176.742
-170,24,10572.5,-178.645
-169,24,10705.4,179.578
-168,24,10812.6,177.908
-167,24,10888.7,176.321
-166,24,10929.9,174.79
-165,24,10933.6,173.286
-164,24,10899.4,171.776
-163,24,10828.4,170.231
-162,24,10723.9,168.622
-161,24,10590.7,166.923
-160,24,10435.1,165.114
-159,24,10264.3,163.181
-158,24,10085.7,161.118
-157,24,9906.29,158.924
-156,24,9731.83,156.609
-155,24,9566.5,154.185
-154,24,9412.51,151.663
-153,24,9270.36,149.056
-152,24,9139.34,146.367
-151,24,9018.5,143.593
-150,24,8907.8,140.724
-149,24,8809.21,137.745
-148,24,8727.5,134.645
-147,24,8670.46,131.425
-146,24,8648.27,128.101
-145,24,8672.09,124.715
-144,24,8751.93,121.328
-143,24,8894.41,118.012
-142,24,9100.84,114.834
-141,24,9366.22,111.842
-140,24,9679.51,109.049
-139,24,10025,106.438
-138,24,10384.7,103.97
-137,24,10741.4,101.592
-136,24,11082,99.2579
-135,24,11400,96.9366
-134,24,11696.7,94.6225
-133,24,11981.3,92.3381
-132,24,12267.7,90.1314
-131,24,12571,88.0655
-130,24,12902.3,86.2033
-129,24,13264.9,84.591
-128,24,13651.2,83.2462
-127,24,14042.4,82.1562
-126,24,14410.3,81.2849
-125,24,14722.5,80.586
-124,24,14948.6,80.0145
-123,24,15067.4,79.5352
-122,24,15072.4,79.1228
-121,24,14974.6,78.758
-120,24,14800.5,78.4181
-119,24,14586.2,78.0681
-118,24,14369,77.6552
-117,24,14177.9,77.1115
-116,24,14027.4,76.3671
-115,24,13915.3,75.3684
-114,24,13826.1,74.0944
-113,24,13737.7,72.565
-112,24,13630.6,70.8373
-111,24,13495.4,68.9966
-110,24,13337.6,67.142
-109,24,13177.2,65.372
-108,24,13043.9,63.7671
-107,24,12968.4,62.3738
-106,24,12972.8,61.1946
-105,24,13062.4,60.1919
-104,24,13221.5,59.307
-103,24,13415.6,58.4862
-102,24,13599.5,57.7017
-101,24,13728,56.9589
-100,24,13768.1,56.2901
-99,24,13706.5,55.7389
-98,24,13552.4,55.3414
-97,24,13333.8,55.1058
-96,24,13087.8,54.9971
-95,24,12849.6,54.9334
-94,24,12642,54.7992
-93,24,12469.8,54.4756
-92,24,12321.4,53.875
-91,24,12174.9,52.964
-90,24,12007.4,51.767
-89,24,11804,50.3535
-88,24,11563.3,48.8171
-87,24,11299.2,47.2534
-86,24,11037.4,45.741
-85,24,10809.2,44.3255
-84,24,10642.7,43.0114
-83,24,10554.7,41.7662
-82,24,10545.9,40.539
-81,24,10600,39.2866
-80,24,10687.4,37.9956
-79,24,10773.7,36.6908
-78,24,10827.3,35.4304
-77,24,10828,34.2915
-76,24,10770.9,33.3524
-75,24,10666.4,32.6735
-74,24,10536,32.2783
-73,24,10404.6,32.1402
-72,24,10291.7,32.1813
-71,24,10204.5,32.2896
-70,24,10134.8,32.3501
-69,24,10061.5,32.2761
-68,24,9957.47,32.0264
-67,24,9797.94,31.6031
-66,24,9568.11,31.034
-65,24,9268.06,30.3499
-64,24,8913.45,29.564
-63,24,8532.42,28.6572
-62,24,8159.6,27.5761
-61,24,7828.99,26.2487
-60,24,7567.58,24.6177
-59,24,7390.99,22.6818
-58,24,7301.4,20.5233
-57,24,7288,18.3023
-56,24,7329.75,16.2184
-55,24,7400.32,14.4606
-54,24,7473.97,13.169
-53,24,7530.76,12.4166
-52,24,7559.47,12.207
-51,24,7557.44,12.4806
-50,24,7527.98,13.1282
-49,24,7476.79,14.0107
-48,24,7408.84,14.987
-47,24,7327.11,15.9434
-46,24,7233.07,16.8181
-45,24,7128.28,17.6115
-44,24,7015.89,18.3821
-43,24,6901.55,19.227
-42,24,6793.28,20.2537
-41,24,6700.47,21.5472
-40,24,6632.18,23.1407
-39,24,6594.88,24.999
-38,24,6590.2,27.0214
-37,24,6613.48,29.0644
-36,24,6653.91,30.9765
-35,24,6696.49,32.6276
-34,24,6725.17,33.926
-33,24,6726.23,34.8188
-32,24,6691.06,35.2827
-31,24,6617.64,35.3117
-30,24,6510.79,34.9077
-29,24,6381.3,34.076
-28,24,6244.24,32.8265
-27,24,6116.93,31.1803
-26,24,6016.65,29.1792
-25,24,5958.6,26.8932
-24,24,5954.03,24.4227
-23,24,6009.07,21.8896
-22,24,6124.14,19.4204
-21,24,6294.28,17.1267
-20,24,6510.05,15.0913
-19,24,6758.93,13.363
-18,24,7026.71,11.9604
-17,24,7298.85,10.8797
-16,24,7561.56,10.1034
-15,24,7802.59,9.60716
-14,24,8011.76,9.36416
-13,24,8181.29,9.34759
-12,24,8305.88,9.53163
-11,24,8382.62,9.89136
-10,24,8410.83,10.4024
-9,24,8391.76,11.04
-8,24,8328.33,11.7786
-7,24,8224.69,12.5907
-6,24,8085.97,13.4464
-5,24,7917.9,14.3128
-4,24,7726.57,15.1534
-3,24,7518.13,15.9286
-2,24,7298.66,16.5952
-1,24,7073.94,17.1077
0,24,6849.44,17.4196
1,24,6630.21,17.4855
2,24,6420.92,17.2641
3,24,6225.79,16.7216
4,24,6048.66,15.8358
5,24,5892.88,14.5998
6,24,5761.26,13.0249
7,24,5655.93,11.1416
8,24,5578.21,8.99895
9,24,5528.53,6.66017
10,24,5506.41,4.19678
11,24,5510.61,1.68113
12,24,5539.36,-0.820768
13,24,5590.72,-3.25506
14,24,5662.81,-5.58361
15,24,5754,-7.78532
16,24,5862.86,-9.85526
17,24,5987.88,-11.8023
18,24,6127.01,-13.6455
19,24,6277.02,-15.4099
20,24,6432.83,-17.1221
21,24,6587.02,-18.8059
22,24,6729.56,-20.4794
23,24,6848,-22.153
24,24,6928.16,-23.8283
25,24,6955.4,-25.4985
26,24,6916.35,-27.1487
27,24,6801.01,-28.7559
28,24,6604.9,-30.2887
29,24,6330.95,-31.706
30,24,5990.7,-32.955
31,24,5604.51,-33.9711
32,24,5200.46,-34.6819
33,24,4811.96,-35.0222
34,24,4474,-34.9662
35,24,4218.34,-34.5746
36,24,4068.31,-34.031
37,24,4034.37,-33.6209
38,24,4112.03,-33.6389
39,24,4283.04,-34.2822
40,24,4519.33,-35.6118
41,24,4788.31,-37.5915
42,24,5058.63,-40.1496
43,24,5305.64,-43.2205
44,24,5515.5,-46.7536
45,24,5687.08,-50.6992
46,24,5830.71,-54.9832
47,24,5963.61,-59.4859
48,24,6103.29,-64.0401
49,24,6260.81,-68.4564
50,24,6436.49,-72.5702
51,24,6619.36,-76.2835
52,24,6790.21,-79.5812
53,24,6926.84,-82.5135
54,24,7009.81,-85.1596
55,24,7027.44,-87.5857
56,24,6978.91,-89.8094
57,24,6874.82,-91.7758
58,24,6735.38,-93.3525
59,24,6587.07,-94.3516
60,24,6459.21,-94.5879
61,24,6380.66,-93.9665
62,24,6375.86,-92.5701
63,24,6458.99,-90.6905
64,24,6628.24,-88.7632
65,24,6864.15,-87.229
66,24,7135.05,-86.4039
67,24,7406.81,-86.4217
68,24,7651.75,-87.2427
69,24,7852.65,-88.6915
70,24,8001.64,-90.5016
71,24,8096.57,-92.3631
72,24,8138.56,-93.974
73,24,8132.58,-95.0927
74,24,8090.14,-95.5814
75,24,8031.16,-95.4359
76,24,7981.9,-94.7977
77,24,7968.92,-93.9335
78,24,8011.54,-93.1741
79,24,8116.47,-92.8193
80,24,8276.71,-93.0481
81,24,8473.31,-93.8761
82,24,8678.19,-95.1742
83,24,8857.87,-96.7282
84,24,8979.18,-98.3034
85,24,9017.18,-99.6908
86,24,8963.48,-100.73
87,24,8831.66,-101.317
88,24,8657.02,-101.416
89,24,8489.58,-101.074
90,24,8381.54,-100.438
91,24,8372.82,-99.7362
92,24,8479.57,-99.2207
93,24,8689.78,-99.0804
94,24,8966.99,-99.3848
95,24,9260.05,-100.085
96,24,9515.51,-101.053
97,24,9690.18,-102.132
98,24,9761.09,-103.161
99,24,9730.96,-103.999
100,24,9627.51,-104.538
101,24,9496.56,-104.721
102,24,9390.18,-104.571
103,24,9352.72,-104.201
104,24,9408.39,-103.791
105,24,9554.82,-103.524
106,24,9764.65,-103.524
107,24,9994.21,-103.812
108,24,10195.8,-104.316
109,24,10330.3,-104.893
110,24,10376.5,-105.372
111,24,10336.4,-105.582
112,24,10235.9,-105.385
113,24,10118.3,-104.715
114,24,10034,-103.615
115,24,10026.6,-102.251
116,24,10120,-100.876
117,24,10311.4,-99.7548
118,24,10574,-99.069
119,24,10866.1,-98.8748
120,24,11143.6,-99.1093
121,24,11369.9,-99.6295
122,24,11523.8,-100.256
123,24,11602.3,-100.809
124,24,11620.5,-101.137
125,24,11607.8,-101.142
126,24,11600.5,-100.801
127,24,11633.2,-100.182
128,24,11728.8,-99.427
129,24,11892,-98.7226
130,24,12107.5,-98.2453
131,24,12344.3,-98.1208
132,24,12563.1,-98.4058
133,24,12725.5,-99.0944
134,24,12801.5,-100.135
135,24,12774.4,-101.452
136,24,12642.2,-102.957
137,24,12417.1,-104.56
138,24,12122.2,-106.177
139,24,11787,-107.736
140,24,11443.2,-109.184
141,24,11119.8,-110.496
142,24,10839.7,-111.678
143,24,10617.5,-112.773
144,24,10458.4,-113.846
145,24,10359.2,-114.978
146,24,10310,-116.243
147,24,10297.3,-117.7
148,24,10306.3,-119.379
149,24,10323.9,-121.281
150,24,10339.7,-123.385
151,24,10347,-125.643
152,24,10342.2,-127.997
153,24,10324.2,-130.374
154,24,10293.6,-132.7
155,24,10251.9,-134.904
156,24,10200.8,-136.922
157,24,10141.9,-138.7
158,24,10077,-140.202
159,24,10007.9,-141.407
160,24,9936.3,-142.314
161,24,9864.24,-142.934
162,24,9793.62,-143.295
163,24,9726.13,-143.436
164,24,9663.12,-143.403
165,24,9605.43,-143.249
166,24,9553.32,-143.029
167,24,9506.5,-142.797
168,24,9464.23,-142.607
169,24,9425.51,-142.505
170,24,9389.28,-142.537
171,24,9354.64,-142.74
172,24,9321.11,-143.145
173,24,9288.79,-143.779
174,24,9258.47,-144.66
175,24,9231.73,-145.799
176,24,9210.91,-147.2
177,24,9198.98,-148.856
178,24,9199.31,-150.753
179,24,9215.43,-152.867
180,24,9250.57,-155.163
-180,25,9055.12,-157.072
-179,25,9117.35,-159.785
-178,25,9205.53,-162.557
-177,25,9320.35,-165.33
-176,25,9460.62,-168.049
-175,25,9623.31,-170.663
-174,25,9803.64,-173.13
-173,25,9995.42,-175.419
-172,25,10191.4,-177.512
-171,25,10383.7,-179.4
-170,25,10564.2,178.913
-169,25,10725,177.416
-168,25,10858.6,176.087
-167,25,10958.5,174.899
-166,25,11019.1,173.819
-165,25,11036.5,172.81
-164,25,11008.1,171.829
-163,25,10933.4,170.832
-162,25,10813.9,169.772
-161,25,10653.6,168.599
-160,25,10458.5,167.265
-159,25,10237.2,165.724
-158,25,9999.9,163.937
-157,25,9758.31,161.873
-156,25,9524.37,159.515
-155,25,9309.32,156.863
-154,25,9122.42,153.934
-153,25,8969.96,150.763
-152,25,8854.61,147.393
-151,25,8775.59,143.872
-150,25,8729.49,140.242
-149,25,8711.77,136.534
-148,25,8718.6,132.774
-147,25,8748.4,128.984
-146,25,8802.81,125.19
-145,25,8886.66,121.437
-144,25,9006.72,117.783
-143,25,9169.75,114.303
-142,25,9380.18,111.069
-141,25,9638.1,108.139
-140,25,9938.13,105.533
-139,25,10269.2,103.232
-138,25,10615.7,101.179
-137,25,10959.3,99.2924
-136,25,11282.2,97.4841
-135,25,11570.7,95.6772
-134,25,11818.8,93.8206
-133,25,12030,91.8984
-132,25,12217.7,89.9333
-131,25,12401.9,87.9816
-130,25,12604.2,86.1208
-129,25,12841.9,84.4281
-128,25,13122,82.9588
-127,25,13437.4,81.7309
-126,25,13766.5,80.7242
-125,25,14075.6,79.8932
-124,25,14325.9,79.1855
-123,25,14481.4,78.5594
-122,25,14519,77.9921
-121,25,14434.4,77.4791
-120,25,14244.8,77.0242
-119,25,13984.9,76.6243
-118,25,13698.4,76.2519
-117,25,13426.5,75.8435
-116,25,13197.3,75.302
-115,25,13019.6,74.5173
-114,25,12883.8,73.3972
-113,25,12768.6,71.8952
-112,25,12652.1,70.0259
-111,25,12521.8,67.8645
-110,25,12380.6,65.5375
-109,25,12246.9,63.2054
-108,25,12149.4,61.0376
-107,25,12117.8,59.1785
-106,25,12172.2,57.7111
-105,25,12315.2,56.637
-104,25,12527,55.8855
-103,25,12768,55.349
-102,25,12986.6,54.9258
-101,25,13132.5,54.5481
-100,25,13170.4,54.188
-99,25,13089,53.8479
-98,25,12903.7,53.5416
-97,25,12650.7,53.2747
-96,25,12375.3,53.0287
-95,25,12118.9,52.7551
-94,25,11906.7,52.3845
-93,25,11743.1,51.8477
-92,25,11612.8,51.0986
-91,25,11488.5,50.1275
-90,25,11342.4,48.9599
-89,25,11156.2,47.6444
-88,25,10928.3,46.2396
-87,25,10674.9,44.802
-86,25,10425.8,43.3782
-85,25,10215.8,42.0006
-84,25,10074.2,40.6856
-83,25,10015.5,39.4365
-82,25,10034.8,38.2516
-81,25,10108,37.1329
-80,25,10197.7,36.0943
-79,25,10263.1,35.1621
-78,25,10270.7,34.3715
-77,25,10202.7,33.7571
-76,25,10061.1,33.3403
-75,25,9866.3,33.115
-74,25,9649.59,33.0337
-73,25,9443.26,33.005
-72,25,9270.45,32.9077
-71,25,9138.63,32.6241
-70,25,9038.64,32.078
-69,25,8948.99,31.2569
-68,25,8843.57,30.2098
-67,25,8700.33,29.0236
-66,25,8508.37,27.792
-65,25,8271.83,26.587
-64,25,8009.39,25.4387
-63,25,7749.68,24.324
-62,25,7523.82,23.173
-61,25,7357.63,21.8961
-60,25,7265.58,20.4273
-59,25,7248.08,18.7659
-58,25,7292.12,16.9923
-57,25,7374.76,15.2479
-56,25,7468.65,13.6943
-55,25,7548.34,12.4721
-54,25,7595.66,11.6737
-53,25,7602.75,11.3291
-52,25,7571.69,11.4031
-51,25,7511.28,11.8029
-50,25,7432.43,12.3963
-49,25,7344.18,13.0438
-48,25,7251.81,13.6351
-47,25,7157.18,14.1204
-46,25,7060.44,14.524
-45,25,6961.99,14.9373
-44,25,6863.77,15.4926
-43,25,6769.8,16.3256
-42,25,6685.67,17.5361
-41,25,6617.21,19.1558
-40,25,6568.25,21.133
-39,25,6538.15,23.3418
-38,25,6520.38,25.6122
-37,25,6503.01,27.7702
-36,25,6471.26,29.6702
-35,25,6411.42,31.2103
-34,25,6314.56,32.329
-33,25,6178.99,32.9923
-32,25,6011.11,33.1787
-31,25,5824.55,32.8696
-30,25,5638.23,32.0479
-29,25,5473.7,30.7064
-28,25,5352.39,28.865
-27,25,5292.97,26.5897
-26,25,5308.97,24.0012
-25,25,5407.22,21.2637
-24,25,5587.03,18.5544
-23,25,5840.67,16.0271
-22,25,6154.7,13.7891
-21,25,6511.96,11.8967
-20,25,6893.56,10.3646
-19,25,7280.59,9.18104
-18,25,7655.49,8.32083
-17,25,8002.95,7.7537
-16,25,8310.46,7.44913
-15,25,8568.49,7.37807
-14,25,8770.49,7.51323
-13,25,8912.63,7.82863
-12,25,8993.54,8.29891
-11,25,9013.84,8.89876
-10,25,8975.84,9.60245
-9,25,8883.19,10.3835
-8,25,8740.6,11.2144
-7,25,8553.63,12.0666
-6,25,8328.53,12.9102
-5,25,8072.16,13.7137
-4,25,7791.87,14.4438
-3,25,7495.44,15.0654
-2,25,7190.96,15.5411
-1,25,6886.7,15.8323
0,25,6591,15.8999
1,25,6312,15.707
2,25,6057.51,15.2226
3,25,5834.61,14.4267
4,25,5649.42,13.3161
5,25,5506.69,11.9094
6,25,5409.4,10.2492
7,25,5358.4,8.40045
8,25,5352.25,6.44333
9,25,5387.19,4.46279
10,25,5457.46,2.53752
11,25,5555.88,0.731139
12,25,5674.63,-0.912602
13,25,5806.1,-2.37094
14,25,5943.66,-3.64074
15,25,6082.34,-4.73627
16,25,6219.18,-5.68698
17,25,6353.21,-6.53565
18,25,6485.14,-7.33615
19,25,6616.61,-8.15018
20,25,6749.26,-9.04221
21,25,6883.6,-10.0728
22,25,7017.95,-11.291
23,25,7147.64,-12.7276
24,25,7264.44,-14.3913
25,25,7356.57,-16.2683
26,25,7409.31,-18.3257
27,25,7406.3,-20.517
28,25,7331.69,-22.7891
29,25,7172.78,-25.0865
30,25,6923.03,-27.3549
31,25,6584.72,-29.541
32,25,6170.75,-31.5907
33,25,5704.97,-33.4465
34,25,5220.62,-35.0468
35,25,4756.9,-36.3337
36,25,4353.93,-37.2755
37,25,4046.83,-37.9058
38,25,3859.85,-38.3598
39,25,3801.94,-38.8645
40,25,3865.22,-39.6617
41,25,4027.08,-40.9161
42,25,4255.34,-42.6835
43,25,4515.2,-44.9459
44,25,4776.4,-47.6594
45,25,5019,-50.7785
46,25,5236.56,-54.2523
47,25,5435.45,-58.006
48,25,5630.34,-61.9251
49,25,5837.07,-65.8586
50,25,6065.3,-69.6492
51,25,6313.49,-73.1772
52,25,6567.89,-76.3944
53,25,6805.51,-79.3272
54,25,6999.88,-82.0501
55,25,7127.83,-84.6441
56,25,7175.49,-87.1552
57,25,7141.71,-89.5598
58,25,7038.15,-91.7436
59,25,6886.37,-93.5012
60,25,6714,-94.5681
61,25,6551.81,-94.6934
62,25,6431.81,-93.7478
63,25,6383.85,-91.8303
64,25,6428.66,-89.3103
65,25,6569.59,-86.743
66,25,6789.73,-84.6836
67,25,7058.37,-83.5124
68,25,7342.47,-83.3641
69,25,7615.65,-84.151
70,25,7860.11,-85.6271
71,25,8063.29,-87.4609
72,25,8213.95,-89.3078
73,25,8302.12,-90.8728
74,25,8323.54,-91.955
75,25,8285.55,-92.4695
76,25,8210.11,-92.4537
77,25,8131.14,-92.0599
78,25,8086.43,-91.5307
79,25,8107.2,-91.1425
80,25,8209.18,-91.1254
81,25,8387.78,-91.5914
82,25,8617.92,-92.5135
83,25,8858.35,-93.761
84,25,9060.34,-95.1613
85,25,9179.9,-96.5485
86,25,9190.62,-97.7851
87,25,9093.04,-98.7627
88,25,8917.05,-99.3991
89,25,8715.92,-99.6473
90,25,8553.07,-99.5198
91,25,8484.88,-99.1152
92,25,8544.39,-98.615
93,25,8731.24,-98.2311
94,25,9011.74,-98.1295
95,25,9329.01,-98.3809
96,25,9619.47,-98.9611
97,25,9830.38,-99.7799
98,25,9933.54,-100.711
99,25,9931.78,-101.616
100,25,9857.07,-102.36
101,25,9760.95,-102.844
102,25,9699.89,-103.037
103,25,9719.24,-103.001
104,25,9839.84,-102.879
105,25,10051.7,-102.845
106,25,10317.3,-103.031
107,25,10582.7,-103.482
108,25,10793.4,-104.151
109,25,10909.2,-104.921
110,25,10914.4,-105.636
111,25,10821.9,-106.126
112,25,10669.8,-106.245
113,25,10513.1,-105.916
114,25,10409.1,-105.171
115,25,10402.5,-104.169
116,25,10512,-103.154
117,25,10725.5,-102.369
118,25,11005,-101.967
119,25,11299.6,-101.974
120,25,11559.1,-102.305
121,25,11746.7,-102.803
122,25,11846,-103.288
123,25,11863.5,-103.586
124,25,11825.7,-103.569
125,25,11772.6,-103.179
126,25,11746.6,-102.452
127,25,11781,-101.521
128,25,11890.2,-100.583
129,25,12065.6,-99.8418
130,25,12278.7,-99.4513
131,25,12490,-99.4844
132,25,12659.5,-99.9348
133,25,12755.6,-100.737
134,25,12760.8,-101.791
135,25,12673.7,-102.985
136,25,12507.6,-104.206
137,25,12286.3,-105.359
138,25,12039.2,-106.373
139,25,11795.6,-107.217
140,25,11579.5,-107.902
141,25,11405.5,-108.483
142,25,11277.7,-109.049
143,25,11189.3,-109.7
144,25,11125.9,-110.532
145,25,11068.9,-111.614
146,25,11000.3,-112.988
147,25,10906,-114.663
148,25,10778,-116.62
149,25,10615.3,-118.819
150,25,10422.4,-121.2
151,25,10208.3,-123.687
152,25,9984.17,-126.198
153,25,9761.31,-128.641
154,25,9549.79,-130.932
155,25,9357.63,-132.995
156,25,9190.52,-134.773
157,25,9051.93,-136.233
158,25,8943.39,-137.369
159,25,8864.79,-138.195
160,25,8814.62,-138.75
161,25,8790.16,-139.083
162,25,8787.76,-139.249
163,25,8803.04,-139.307
164,25,8831.28,-139.311
165,25,8867.66,-139.307
166,25,8907.61,-139.34
167,25,8947.03,-139.444
168,25,8982.52,-139.65
169,25,9011.44,-139.987
170,25,9032.03,-140.478
171,25,9043.47,-141.147
172,25,9045.89,-142.014
173,25,9040.41,-143.096
174,25,9029.12,-144.408
175,25,9015.06,-145.958
176,25,9002.09,-147.75
177,25,8994.73,-149.778
178,25,8997.89,-152.027
179,25,9016.52,-154.47
180,25,9055.12,-157.072
-180,26,8922.77,-159.756
-179,26,8969.93,-162.621
-178,26,9046.11,-165.546
-177,26,9152.1,-168.468
-176,26,9286.65,-171.33
-175,26,9446.49,-174.075
-174,26,9626.51,-176.66
-173,26,9820.14,-179.05
-172,26,10019.7,178.776
-171,26,10216.9,176.828
-170,26,10403.3,175.108
-169,26,10570.4,173.606
-168,26,10710.4,172.307
-167,26,10816.2,171.191
-166,26,10881.6,170.229
-165,26,10901.8,169.39
-164,26,10873.4,168.636
-163,26,10794.5,167.923
-162,26,10665.2,167.204
-161,26,10487.9,166.423
-160,26,10267.3,165.52
-159,26,10011,164.431
-158,26,9729.01,163.091
-157,26,9434.39,161.435
-156,26,9142.24,159.41
-155,26,8869.06,156.977
-154,26,8631.24,154.126
-153,26,8443.29,150.879
-152,26,8315.82,147.293
-151,26,8253.98,143.453
-150,26,8256.72,139.456
-149,26,8317.41,135.387
-148,26,8425.65,131.314
-147,26,8569.96,127.28
-146,26,8740.4,123.31
-145,26,8930.6,119.429
-144,26,9138.53,115.673
-143,26,9365.85,112.095
-142,26,9616.06,108.764
-141,26,9892.11,105.749
-140,26,10194.1,103.102
-139,26,10517.5,100.838
-138,26,10852.8,98.9236
-137,26,11185.3,97.2842
-136,26,11497.1,95.8155
-135,26,11769.9,94.4067
-134,26,11989.6,92.9619
-133,26,12150.2,91.4185
-132,26,12257.4,89.7589
-131,26,12329,88.0135
-130,26,12391.4,86.2543
-129,26,12473.6,84.5763
-128,26,12599.3,83.0692
-127,26,12779.9,81.7878
-126,26,13009.2,80.7341
-125,26,13263.2,79.8619
-124,26,13502.9,79.0995
-123,26,13683.8,78.3791
-122,26,13766.1,77.6593
-121,26,13726.7,76.9334
-120,26,13565.3,76.2245
-119,26,13306.1,75.5678
-118,26,12990.8,74.9852
-117,26,12667,74.4585
-116,26,12375,73.9099
-115,26,12137.2,73.2075
-114,26,11954.4,72.1973
-113,26,11810.7,70.7502
-112,26,11685.5,68.8045
-111,26,11565.6,66.389
-110,26,11453.7,63.6278
-109,26,11368.2,60.7292
-108,26,11336.1,57.9539
-107,26,11382.5,55.5588
-106,26,11520,53.7268
-105,26,11742.1,52.5153
-104,26,12021,51.8527
-103,26,12310.5,51.5841
-102,26,12555.1,51.5357
-101,26,12703.3,51.5633
-100,26,12722.5,51.5709
-99,26,12608,51.5049
-98,26,12384.2,51.3385
-97,26,12096.3,51.0549
-96,26,11796.5,50.639
-95,26,11528.2,50.0758
-94,26,11315.4,49.3571
-93,26,11158.1,48.4876
-92,26,11036.3,47.4855
-91,26,10919.6,46.3761
-90,26,10779.7,45.1828
-89,26,10601.4,43.9211
-88,26,10387.7,42.5994
-87,26,10159.6,41.2262
-86,26,9949.36,39.8207
-85,26,9789.69,38.4228
-84,26,9703.21,37.0938
-83,26,9694.15,35.9048
-82,26,9745.7,34.9185
-81,26,9823.39,34.1728
-80,26,9883.63,33.6767
-79,26,9884.9,33.4146
-78,26,9798.6,33.3528
-77,26,9616.41,33.4409
-76,26,9352.17,33.6066
-75,26,9037.68,33.7491
-74,26,8713.65,33.7379
-73,26,8418.82,33.4301
-72,26,8180.48,32.7086
-71,26,8009.02,31.5284
-70,26,7897.25,29.9437
-69,26,7824.22,28.0979
-68,26,7762.48,26.1793
-67,26,7687.19,24.37
-66,26,7584.37,22.8062
-65,26,7455.59,21.5546
-64,26,7317.15,20.6009
-63,26,7193.93,19.8515
-62,26,7110.39,19.1561
-61,26,7082.25,18.3565
-60,26,7111.64,17.3477
-59,26,7187.03,16.1209
-58,26,7286.83,14.7647
-57,26,7385.27,13.4291
-56,26,7459.04,12.2754
-55,26,7492.96,11.4329
-54,26,7483.24,10.9705
-53,26,7436.93,10.8824
-52,26,7368.11,11.0892
-51,26,7292.14,11.4575
-50,26,7220.67,11.8381
-49,26,7159.05,12.1148
-48,26,7106.73,12.2447
-47,26,7059.49,12.2745
-46,26,7012.06,12.3264
